run_id,file_name,class_value,workpiece_id,workpiece_date,workpiece_usage,workpiece_result,workpiece_location,scenario_condition,scenario_exception
1624346,Ch_000001624346.json,001_control-group,40000000017401,2024-09-06 18:19:04,0,OK,left,normal,0
1624347,Ch_000001624347.json,001_control-group,40000000017401,2024-09-06 18:19:09,0,OK,right,normal,0
1624348,Ch_000001624348.json,001_control-group,40000000017402,2024-09-06 18:19:35,0,OK,left,normal,0
1624349,Ch_000001624349.json,001_control-group,40000000017402,2024-09-06 18:19:41,0,OK,right,normal,0
1624350,Ch_000001624350.json,001_control-group,40000000017403,2024-09-06 18:20:07,0,OK,left,normal,0
1624351,Ch_000001624351.json,001_control-group,40000000017403,2024-09-06 18:20:12,0,OK,right,normal,0
1624352,Ch_000001624352.json,001_control-group,40000000017404,2024-09-06 18:20:38,0,OK,left,faulty,0
1624353,Ch_000001624353.json,001_control-group,40000000017404,2024-09-06 18:20:43,0,OK,right,faulty,0
1624354,Ch_000001624354.json,001_control-group,40000000017405,2024-09-06 18:21:09,0,OK,left,normal,0
1624355,Ch_000001624355.json,001_control-group,40000000017405,2024-09-06 18:21:15,0,OK,right,normal,0
1624356,Ch_000001624356.json,001_control-group,40000000017407,2024-09-06 18:21:48,0,OK,left,faulty,0
1624357,Ch_000001624357.json,001_control-group,40000000017407,2024-09-06 18:21:54,0,OK,right,faulty,0
1624358,Ch_000001624358.json,001_control-group,40000000017406,2024-09-06 18:22:19,0,OK,left,normal,0
1624359,Ch_000001624359.json,001_control-group,40000000017406,2024-09-06 18:22:25,0,OK,right,normal,0
1624360,Ch_000001624360.json,001_control-group,40000000017408,2024-09-06 18:22:51,0,OK,left,faulty,0
1624361,Ch_000001624361.json,001_control-group,40000000017408,2024-09-06 18:22:56,0,OK,right,faulty,0
1624362,Ch_000001624362.json,001_control-group,40000000017409,2024-09-06 18:23:22,0,OK,left,faulty,0
1624363,Ch_000001624363.json,001_control-group,40000000017409,2024-09-06 18:23:27,0,OK,right,faulty,0
1624364,Ch_000001624364.json,001_control-group,40000000017410,2024-09-06 18:23:53,0,OK,left,faulty,0
