run_id,file_name,class_value,workpiece_id,workpiece_date,workpiece_usage,workpiece_result,workpiece_location,scenario_condition,scenario_exception
1596334,Ch_000001596334.json,001_control-group,30000000008730,2022-09-05 13:43:39,0,OK,left,normal,0
1596335,Ch_000001596335.json,001_control-group,30000000008730,2022-09-05 13:43:44,0,OK,right,normal,0
1596336,Ch_000001596336.json,001_control-group,30000000008730,2022-09-05 13:45:23,0,OK,left,normal,0
1596337,Ch_000001596337.json,001_control-group,30000000008730,2022-09-05 13:45:27,0,OK,right,normal,0
1596338,Ch_000001596338.json,001_control-group,30000000008730,2022-09-05 13:47:24,0,OK,left,normal,0
1596339,Ch_000001596339.json,001_control-group,30000000008730,2022-09-05 13:47:28,0,OK,right,normal,0
1596340,Ch_000001596340.json,001_control-group,30000000008730,2022-09-05 13:48:37,0,OK,left,normal,0
1596341,Ch_000001596341.json,001_control-group,30000000008730,2022-09-05 13:48:41,0,OK,right,normal,0
1596342,Ch_000001596342.json,001_control-group,30000000008730,2022-09-05 13:49:50,0,OK,left,normal,0
1596343,Ch_000001596343.json,001_control-group,30000000008730,2022-09-05 13:49:54,0,OK,right,normal,0
1596344,Ch_000001596344.json,001_control-group,30000000008730,2022-09-05 13:51:01,0,OK,left,normal,0
1596345,Ch_000001596345.json,001_control-group,30000000008730,2022-09-05 13:51:05,0,OK,right,normal,0
1596346,Ch_000001596346.json,001_control-group,30000000008730,2022-09-05 13:52:18,0,OK,left,normal,0
1596347,Ch_000001596347.json,001_control-group,30000000008730,2022-09-05 13:52:22,0,OK,right,normal,0
1596348,Ch_000001596348.json,001_control-group,30000000008730,2022-09-05 13:55:54,0,OK,left,normal,0
1596349,Ch_000001596349.json,001_control-group,30000000008730,2022-09-05 13:55:59,0,OK,right,normal,0
1596350,Ch_000001596350.json,001_control-group,30000000008730,2022-09-05 13:56:55,0,OK,left,normal,0
1596351,Ch_000001596351.json,001_control-group,30000000008730,2022-09-05 13:56:59,0,OK,right,normal,0
1596352,Ch_000001596352.json,001_control-group,30000000008730,2022-09-05 13:58:03,0,OK,left,normal,0
1596353,Ch_000001596353.json,001_control-group,30000000008730,2022-09-05 13:58:07,0,NOK,right,normal,0
1596354,Ch_000001596354.json,001_control-group,30000000008730,2022-09-05 13:59:20,0,OK,left,normal,0
1596355,Ch_000001596355.json,001_control-group,30000000008730,2022-09-05 13:59:24,0,OK,right,normal,0
1596356,Ch_000001596356.json,001_control-group,30000000008730,2022-09-05 14:00:18,0,OK,left,normal,0
1596357,Ch_000001596357.json,001_control-group,30000000008730,2022-09-05 14:00:22,0,OK,right,normal,0
1596358,Ch_000001596358.json,001_control-group,30000000008730,2022-09-05 14:01:17,0,NOK,left,normal,0
1596359,Ch_000001596359.json,001_control-group,30000000008730,2022-09-05 14:01:24,0,NOK,right,normal,0
1596360,Ch_000001596360.json,001_control-group,30000000008730,2022-09-05 14:02:36,0,NOK,left,normal,0
1596361,Ch_000001596361.json,001_control-group,30000000008730,2022-09-05 14:02:43,0,NOK,right,normal,0
1596362,Ch_000001596362.json,001_control-group,30000000008730,2022-09-05 14:05:37,0,NOK,left,normal,0
1596363,Ch_000001596363.json,001_control-group,30000000008730,2022-09-05 14:05:44,0,NOK,right,normal,0
1596364,Ch_000001596364.json,001_control-group,30000000008730,2022-09-05 14:06:52,0,NOK,left,normal,0
1596365,Ch_000001596365.json,001_control-group,30000000008730,2022-09-05 14:06:59,0,NOK,right,normal,0
1596366,Ch_000001596366.json,001_control-group,30000000008730,2022-09-05 14:08:05,0,NOK,left,normal,0
1596367,Ch_000001596367.json,001_control-group,30000000008730,2022-09-05 14:08:12,0,NOK,right,normal,0
1596368,Ch_000001596368.json,001_control-group,30000000008730,2022-09-05 14:09:21,0,NOK,left,normal,0
1596369,Ch_000001596369.json,001_control-group,30000000008730,2022-09-05 14:09:28,0,OK,right,normal,0
1596370,Ch_000001596370.json,001_control-group,30000000008730,2022-09-05 14:10:42,0,NOK,left,normal,0
1596371,Ch_000001596371.json,001_control-group,30000000008730,2022-09-05 14:10:49,0,NOK,right,normal,0
1596372,Ch_000001596372.json,001_control-group,30000000008730,2022-09-05 14:11:53,0,NOK,left,normal,0
1596373,Ch_000001596373.json,001_control-group,30000000008730,2022-09-05 14:12:00,0,OK,right,normal,0
1596374,Ch_000001596374.json,001_control-group,30000000008730,2022-09-05 14:13:17,0,NOK,left,normal,0
1596375,Ch_000001596375.json,001_control-group,30000000008730,2022-09-05 14:13:24,0,OK,right,normal,0
1596376,Ch_000001596376.json,001_control-group,30000000008730,2022-09-05 14:14:38,0,NOK,left,normal,0
1596377,Ch_000001596377.json,001_control-group,30000000008730,2022-09-05 14:14:45,0,NOK,right,normal,0
1596378,Ch_000001596378.json,001_control-group,30000000008730,2022-09-05 14:15:52,0,NOK,left,normal,0
1596379,Ch_000001596379.json,001_control-group,30000000008730,2022-09-05 14:15:58,0,NOK,right,normal,0
1596380,Ch_000001596380.json,001_control-group,30000000008730,2022-09-05 14:16:58,0,NOK,left,normal,0
1596381,Ch_000001596381.json,001_control-group,30000000008730,2022-09-05 14:17:05,0,OK,right,normal,0
1596382,Ch_000001596382.json,001_control-group,30000000008730,2022-09-05 14:18:40,0,NOK,left,normal,0
1596383,Ch_000001596383.json,001_control-group,30000000008730,2022-09-05 14:18:46,0,NOK,right,normal,0
1596388,Ch_000001596388.json,001_control-group,30000000008731,2022-09-05 14:22:19,0,OK,left,normal,0
1596389,Ch_000001596389.json,001_control-group,30000000008731,2022-09-05 14:22:23,0,OK,right,normal,0
1596390,Ch_000001596390.json,001_control-group,30000000008731,2022-09-05 14:23:21,0,OK,left,normal,0
1596391,Ch_000001596391.json,001_control-group,30000000008731,2022-09-05 14:23:25,0,OK,right,normal,0
1596392,Ch_000001596392.json,001_control-group,30000000008731,2022-09-05 14:24:24,0,OK,left,normal,0
1596393,Ch_000001596393.json,001_control-group,30000000008731,2022-09-05 14:24:29,0,OK,right,normal,0
1596394,Ch_000001596394.json,001_control-group,30000000008731,2022-09-05 14:25:28,0,OK,left,normal,0
1596395,Ch_000001596395.json,001_control-group,30000000008731,2022-09-05 14:25:32,0,OK,right,normal,0
1596396,Ch_000001596396.json,001_control-group,30000000008731,2022-09-05 14:26:38,0,OK,left,normal,0
1596397,Ch_000001596397.json,001_control-group,30000000008731,2022-09-05 14:26:42,0,OK,right,normal,0
1596398,Ch_000001596398.json,001_control-group,30000000008731,2022-09-05 14:27:47,0,OK,left,normal,0
1596399,Ch_000001596399.json,001_control-group,30000000008731,2022-09-05 14:27:52,0,OK,right,normal,0
1596400,Ch_000001596400.json,001_control-group,30000000008731,2022-09-05 14:29:13,0,OK,left,normal,0
1596401,Ch_000001596401.json,001_control-group,30000000008731,2022-09-05 14:29:17,0,OK,right,normal,0
1596402,Ch_000001596402.json,001_control-group,30000000008731,2022-09-05 14:30:23,0,OK,left,normal,0
1596403,Ch_000001596403.json,001_control-group,30000000008731,2022-09-05 14:30:27,0,OK,right,normal,0
1596404,Ch_000001596404.json,001_control-group,30000000008731,2022-09-05 14:31:30,0,OK,left,normal,0
1596405,Ch_000001596405.json,001_control-group,30000000008731,2022-09-05 14:31:34,0,OK,right,normal,0
1596406,Ch_000001596406.json,001_control-group,30000000008731,2022-09-05 14:32:40,0,OK,left,normal,0
1596407,Ch_000001596407.json,001_control-group,30000000008731,2022-09-05 14:32:44,0,OK,right,normal,0
1596408,Ch_000001596408.json,001_control-group,30000000008731,2022-09-05 14:33:37,0,NOK,left,normal,0
1596409,Ch_000001596409.json,001_control-group,30000000008731,2022-09-05 14:33:44,0,OK,right,normal,0
1596410,Ch_000001596410.json,001_control-group,30000000008731,2022-09-05 14:34:54,0,OK,left,normal,0
1596411,Ch_000001596411.json,001_control-group,30000000008731,2022-09-05 14:34:58,0,OK,right,normal,0
1596412,Ch_000001596412.json,001_control-group,30000000008731,2022-09-05 14:36:00,0,OK,left,normal,0
1596413,Ch_000001596413.json,001_control-group,30000000008731,2022-09-05 14:36:05,0,OK,right,normal,0
1596414,Ch_000001596414.json,001_control-group,30000000008731,2022-09-05 14:37:07,0,OK,left,normal,0
1596415,Ch_000001596415.json,001_control-group,30000000008731,2022-09-05 14:37:11,0,OK,right,normal,0
1596416,Ch_000001596416.json,001_control-group,30000000008731,2022-09-05 14:38:13,0,OK,left,normal,0
1596417,Ch_000001596417.json,001_control-group,30000000008731,2022-09-05 14:38:18,0,OK,right,normal,0
1596418,Ch_000001596418.json,001_control-group,30000000008731,2022-09-05 14:39:16,0,OK,left,normal,0
1596419,Ch_000001596419.json,001_control-group,30000000008731,2022-09-05 14:39:20,0,OK,right,normal,0
1596420,Ch_000001596420.json,001_control-group,30000000008731,2022-09-05 14:40:19,0,OK,left,normal,0
1596421,Ch_000001596421.json,001_control-group,30000000008731,2022-09-05 14:40:23,0,OK,right,normal,0
1596422,Ch_000001596422.json,001_control-group,30000000008731,2022-09-05 14:41:35,0,NOK,left,normal,0
1596423,Ch_000001596423.json,001_control-group,30000000008731,2022-09-05 14:41:42,0,OK,right,normal,0
1596424,Ch_000001596424.json,001_control-group,30000000008731,2022-09-05 14:42:40,0,OK,left,normal,0
1596425,Ch_000001596425.json,001_control-group,30000000008731,2022-09-05 14:42:45,0,OK,right,normal,0
1596426,Ch_000001596426.json,001_control-group,30000000008731,2022-09-05 14:43:39,0,NOK,left,normal,0
1596427,Ch_000001596427.json,001_control-group,30000000008731,2022-09-05 14:43:46,0,OK,right,normal,0
1596428,Ch_000001596428.json,001_control-group,30000000008731,2022-09-05 14:44:55,0,NOK,left,normal,0
1596429,Ch_000001596429.json,001_control-group,30000000008731,2022-09-05 14:45:02,0,OK,right,normal,0
1596430,Ch_000001596430.json,001_control-group,30000000008731,2022-09-05 14:46:02,0,OK,left,normal,0
1596431,Ch_000001596431.json,001_control-group,30000000008731,2022-09-05 14:46:06,0,OK,right,normal,0
1596432,Ch_000001596432.json,001_control-group,30000000008731,2022-09-05 14:47:01,0,OK,left,normal,0
1596433,Ch_000001596433.json,001_control-group,30000000008731,2022-09-05 14:47:05,0,OK,right,normal,0
1596434,Ch_000001596434.json,001_control-group,30000000008731,2022-09-05 14:47:59,0,NOK,left,normal,0
1596435,Ch_000001596435.json,001_control-group,30000000008731,2022-09-05 14:48:06,0,OK,right,normal,0
1596436,Ch_000001596436.json,001_control-group,30000000008731,2022-09-05 14:49:03,0,NOK,left,normal,0
1596437,Ch_000001596437.json,001_control-group,30000000008731,2022-09-05 14:49:10,0,OK,right,normal,0
1596438,Ch_000001596438.json,001_control-group,30000000008732,2022-09-05 14:50:36,0,OK,left,normal,0
1596439,Ch_000001596439.json,001_control-group,30000000008732,2022-09-05 14:50:40,0,OK,right,normal,0
1596440,Ch_000001596440.json,001_control-group,30000000008732,2022-09-05 14:51:42,0,OK,left,normal,0
1596441,Ch_000001596441.json,001_control-group,30000000008732,2022-09-05 14:51:46,0,OK,right,normal,0
1596442,Ch_000001596442.json,001_control-group,30000000008732,2022-09-05 14:52:44,0,OK,left,normal,0
1596443,Ch_000001596443.json,001_control-group,30000000008732,2022-09-05 14:52:48,0,OK,right,normal,0
1596444,Ch_000001596444.json,001_control-group,30000000008732,2022-09-05 14:53:47,0,OK,left,normal,0
1596445,Ch_000001596445.json,001_control-group,30000000008732,2022-09-05 14:53:51,0,OK,right,normal,0
1596446,Ch_000001596446.json,001_control-group,30000000008732,2022-09-05 14:54:59,0,OK,left,normal,0
1596447,Ch_000001596447.json,001_control-group,30000000008732,2022-09-05 14:55:03,0,OK,right,normal,0
1596448,Ch_000001596448.json,001_control-group,30000000008732,2022-09-05 14:56:01,0,OK,left,normal,0
1596449,Ch_000001596449.json,001_control-group,30000000008732,2022-09-05 14:56:05,0,OK,right,normal,0
1596450,Ch_000001596450.json,001_control-group,30000000008732,2022-09-05 14:57:07,0,OK,left,normal,0
1596451,Ch_000001596451.json,001_control-group,30000000008732,2022-09-05 14:57:11,0,OK,right,normal,0
1596452,Ch_000001596452.json,001_control-group,30000000008732,2022-09-05 14:58:06,0,OK,left,normal,0
1596453,Ch_000001596453.json,001_control-group,30000000008732,2022-09-05 14:58:10,0,OK,right,normal,0
1596454,Ch_000001596454.json,001_control-group,30000000008732,2022-09-05 14:59:03,0,NOK,left,normal,0
1596455,Ch_000001596455.json,001_control-group,30000000008732,2022-09-05 14:59:10,0,OK,right,normal,0
1596456,Ch_000001596456.json,001_control-group,30000000008732,2022-09-05 15:00:15,0,NOK,left,normal,0
1596457,Ch_000001596457.json,001_control-group,30000000008732,2022-09-05 15:00:22,0,NOK,right,normal,0
1596458,Ch_000001596458.json,001_control-group,30000000008732,2022-09-05 15:01:21,0,OK,left,normal,0
1596459,Ch_000001596459.json,001_control-group,30000000008732,2022-09-05 15:01:26,0,OK,right,normal,0
1596460,Ch_000001596460.json,001_control-group,30000000008732,2022-09-05 15:02:20,0,OK,left,normal,0
1596461,Ch_000001596461.json,001_control-group,30000000008732,2022-09-05 15:02:25,0,OK,right,normal,0
1596462,Ch_000001596462.json,001_control-group,30000000008732,2022-09-05 15:03:33,0,OK,left,normal,0
1596463,Ch_000001596463.json,001_control-group,30000000008732,2022-09-05 15:03:37,0,NOK,right,normal,0
1596464,Ch_000001596464.json,001_control-group,30000000008732,2022-09-05 15:05:28,0,OK,left,normal,0
1596465,Ch_000001596465.json,001_control-group,30000000008732,2022-09-05 15:05:32,0,OK,right,normal,0
1596466,Ch_000001596466.json,001_control-group,30000000008732,2022-09-05 15:06:28,0,NOK,left,normal,0
1596467,Ch_000001596467.json,001_control-group,30000000008732,2022-09-05 15:06:35,0,NOK,right,normal,0
1596468,Ch_000001596468.json,001_control-group,30000000008732,2022-09-05 15:07:29,0,NOK,left,normal,0
1596469,Ch_000001596469.json,001_control-group,30000000008732,2022-09-05 15:07:36,0,NOK,right,normal,0
1596470,Ch_000001596470.json,001_control-group,30000000008732,2022-09-05 15:08:27,0,NOK,left,normal,0
1596471,Ch_000001596471.json,001_control-group,30000000008732,2022-09-05 15:08:33,0,NOK,right,normal,0
1596472,Ch_000001596472.json,001_control-group,30000000008732,2022-09-05 15:09:29,0,NOK,left,normal,0
1596473,Ch_000001596473.json,001_control-group,30000000008732,2022-09-05 15:09:36,0,NOK,right,normal,0
1596474,Ch_000001596474.json,001_control-group,30000000008732,2022-09-05 15:10:38,0,NOK,left,normal,0
1596475,Ch_000001596475.json,001_control-group,30000000008732,2022-09-05 15:10:45,0,OK,right,normal,0
1596476,Ch_000001596476.json,001_control-group,30000000008732,2022-09-05 15:11:47,0,OK,left,normal,0
1596477,Ch_000001596477.json,001_control-group,30000000008732,2022-09-05 15:11:51,0,OK,right,normal,0
1596478,Ch_000001596478.json,001_control-group,30000000008732,2022-09-05 15:12:42,0,OK,left,normal,0
1596479,Ch_000001596479.json,001_control-group,30000000008732,2022-09-05 15:12:47,0,OK,right,normal,0
1596480,Ch_000001596480.json,001_control-group,30000000008732,2022-09-05 15:13:44,0,OK,left,normal,0
1596481,Ch_000001596481.json,001_control-group,30000000008732,2022-09-05 15:13:48,0,NOK,right,normal,0
1596482,Ch_000001596482.json,001_control-group,30000000008732,2022-09-05 15:14:41,0,NOK,left,normal,0
1596483,Ch_000001596483.json,001_control-group,30000000008732,2022-09-05 15:14:48,0,OK,right,normal,0
1596484,Ch_000001596484.json,001_control-group,30000000008732,2022-09-05 15:15:41,0,NOK,left,normal,0
1596485,Ch_000001596485.json,001_control-group,30000000008732,2022-09-05 15:15:48,0,OK,right,normal,0
1596486,Ch_000001596486.json,001_control-group,30000000008732,2022-09-05 15:16:47,0,OK,left,normal,0
1596487,Ch_000001596487.json,001_control-group,30000000008732,2022-09-05 15:16:51,0,OK,right,normal,0
1596488,Ch_000001596488.json,001_control-group,30000000008733,2022-09-05 15:18:11,0,OK,left,normal,0
1596489,Ch_000001596489.json,001_control-group,30000000008733,2022-09-05 15:18:16,0,OK,right,normal,0
1596490,Ch_000001596490.json,001_control-group,30000000008733,2022-09-05 15:19:08,0,OK,left,normal,0
1596491,Ch_000001596491.json,001_control-group,30000000008733,2022-09-05 15:19:12,0,OK,right,normal,0
1596492,Ch_000001596492.json,001_control-group,30000000008733,2022-09-05 15:20:04,0,OK,left,normal,0
1596493,Ch_000001596493.json,001_control-group,30000000008733,2022-09-05 15:20:08,0,OK,right,normal,0
1596494,Ch_000001596494.json,001_control-group,30000000008733,2022-09-05 15:21:00,0,OK,left,normal,0
1596495,Ch_000001596495.json,001_control-group,30000000008733,2022-09-05 15:21:05,0,OK,right,normal,0
1596496,Ch_000001596496.json,001_control-group,30000000008733,2022-09-05 15:21:56,0,OK,left,normal,0
1596497,Ch_000001596497.json,001_control-group,30000000008733,2022-09-05 15:22:00,0,NOK,right,normal,0
1596498,Ch_000001596498.json,001_control-group,30000000008733,2022-09-05 15:23:02,0,OK,left,normal,0
1596499,Ch_000001596499.json,001_control-group,30000000008733,2022-09-05 15:23:07,0,OK,right,normal,0
1596500,Ch_000001596500.json,001_control-group,30000000008733,2022-09-05 15:24:07,0,OK,left,normal,0
1596501,Ch_000001596501.json,001_control-group,30000000008733,2022-09-05 15:24:11,0,NOK,right,normal,0
1596502,Ch_000001596502.json,001_control-group,30000000008733,2022-09-05 15:25:07,0,OK,left,normal,0
1596503,Ch_000001596503.json,001_control-group,30000000008733,2022-09-05 15:25:11,0,NOK,right,normal,0
1596504,Ch_000001596504.json,001_control-group,30000000008733,2022-09-05 15:26:24,0,OK,left,normal,0
1596505,Ch_000001596505.json,001_control-group,30000000008733,2022-09-05 15:26:28,0,OK,right,normal,0
1596506,Ch_000001596506.json,001_control-group,30000000008733,2022-09-05 15:27:26,0,OK,left,normal,0
1596507,Ch_000001596507.json,001_control-group,30000000008733,2022-09-05 15:27:31,0,OK,right,normal,0
1596508,Ch_000001596508.json,001_control-group,30000000008733,2022-09-05 15:28:21,0,OK,left,normal,0
1596509,Ch_000001596509.json,001_control-group,30000000008733,2022-09-05 15:28:25,0,NOK,right,normal,0
1596510,Ch_000001596510.json,001_control-group,30000000008733,2022-09-05 15:29:26,0,OK,left,normal,0
1596511,Ch_000001596511.json,001_control-group,30000000008733,2022-09-05 15:29:30,0,NOK,right,normal,0
1596512,Ch_000001596512.json,001_control-group,30000000008733,2022-09-05 15:30:32,0,OK,left,normal,0
1596513,Ch_000001596513.json,001_control-group,30000000008733,2022-09-05 15:30:36,0,NOK,right,normal,0
1596514,Ch_000001596514.json,001_control-group,30000000008733,2022-09-05 15:31:47,0,OK,left,normal,0
1596515,Ch_000001596515.json,001_control-group,30000000008733,2022-09-05 15:31:51,0,NOK,right,normal,0
1596516,Ch_000001596516.json,001_control-group,30000000008733,2022-09-05 15:32:42,0,OK,left,normal,0
1596517,Ch_000001596517.json,001_control-group,30000000008733,2022-09-05 15:32:46,0,OK,right,normal,0
1596518,Ch_000001596518.json,001_control-group,30000000008733,2022-09-05 15:33:48,0,OK,left,normal,0
1596519,Ch_000001596519.json,001_control-group,30000000008733,2022-09-05 15:33:52,0,OK,right,normal,0
1596520,Ch_000001596520.json,001_control-group,30000000008733,2022-09-05 15:34:50,0,OK,left,normal,0
1596521,Ch_000001596521.json,001_control-group,30000000008733,2022-09-05 15:34:54,0,OK,right,normal,0
1596522,Ch_000001596522.json,001_control-group,30000000008733,2022-09-05 15:35:46,0,OK,left,normal,0
1596523,Ch_000001596523.json,001_control-group,30000000008733,2022-09-05 15:35:51,0,OK,right,normal,0
1596524,Ch_000001596524.json,001_control-group,30000000008733,2022-09-05 15:36:46,0,OK,left,normal,0
1596525,Ch_000001596525.json,001_control-group,30000000008733,2022-09-05 15:36:50,0,NOK,right,normal,0
1596526,Ch_000001596526.json,001_control-group,30000000008733,2022-09-05 15:37:46,0,OK,left,normal,0
1596527,Ch_000001596527.json,001_control-group,30000000008733,2022-09-05 15:37:50,0,OK,right,normal,0
1596528,Ch_000001596528.json,001_control-group,30000000008733,2022-09-05 15:38:40,0,OK,left,normal,0
1596529,Ch_000001596529.json,001_control-group,30000000008733,2022-09-05 15:38:44,0,OK,right,normal,0
1596530,Ch_000001596530.json,001_control-group,30000000008733,2022-09-05 15:39:31,0,NOK,left,normal,0
1596531,Ch_000001596531.json,001_control-group,30000000008733,2022-09-05 15:39:38,0,OK,right,normal,0
1596532,Ch_000001596532.json,001_control-group,30000000008733,2022-09-05 15:40:29,0,NOK,left,normal,0
1596533,Ch_000001596533.json,001_control-group,30000000008733,2022-09-05 15:40:36,0,NOK,right,normal,0
1596534,Ch_000001596534.json,001_control-group,30000000008733,2022-09-05 15:41:32,0,NOK,left,normal,0
1596535,Ch_000001596535.json,001_control-group,30000000008733,2022-09-05 15:41:39,0,OK,right,normal,0
1596536,Ch_000001596536.json,001_control-group,30000000008733,2022-09-05 15:42:29,0,OK,left,normal,0
1596537,Ch_000001596537.json,001_control-group,30000000008733,2022-09-05 15:42:33,0,OK,right,normal,0
1596538,Ch_000001596538.json,001_control-group,30000000008734,2022-09-05 16:25:41,0,OK,left,normal,0
1596539,Ch_000001596539.json,001_control-group,30000000008734,2022-09-05 16:25:46,0,OK,right,normal,0
1596540,Ch_000001596540.json,001_control-group,30000000008734,2022-09-05 16:26:52,0,OK,left,normal,0
1596541,Ch_000001596541.json,001_control-group,30000000008734,2022-09-05 16:26:56,0,OK,right,normal,0
1596542,Ch_000001596542.json,001_control-group,30000000008734,2022-09-05 16:28:08,0,OK,left,normal,0
1596543,Ch_000001596543.json,001_control-group,30000000008734,2022-09-05 16:28:12,0,OK,right,normal,0
1596544,Ch_000001596544.json,001_control-group,30000000008734,2022-09-05 16:29:22,0,OK,left,normal,0
1596545,Ch_000001596545.json,001_control-group,30000000008734,2022-09-05 16:29:27,0,OK,right,normal,0
1596546,Ch_000001596546.json,001_control-group,30000000008734,2022-09-05 16:30:14,0,OK,left,normal,0
1596547,Ch_000001596547.json,001_control-group,30000000008734,2022-09-05 16:30:18,0,OK,right,normal,0
1596548,Ch_000001596548.json,001_control-group,30000000008734,2022-09-05 16:31:04,0,OK,left,normal,0
1596549,Ch_000001596549.json,001_control-group,30000000008734,2022-09-05 16:31:09,0,OK,right,normal,0
1596550,Ch_000001596550.json,001_control-group,30000000008734,2022-09-05 16:32:03,0,OK,left,normal,0
1596551,Ch_000001596551.json,001_control-group,30000000008734,2022-09-05 16:32:07,0,OK,right,normal,0
1596552,Ch_000001596552.json,001_control-group,30000000008734,2022-09-05 16:32:57,0,OK,left,normal,0
1596553,Ch_000001596553.json,001_control-group,30000000008734,2022-09-05 16:33:02,0,OK,right,normal,0
1596554,Ch_000001596554.json,001_control-group,30000000008734,2022-09-05 16:33:50,0,OK,left,normal,0
1596555,Ch_000001596555.json,001_control-group,30000000008734,2022-09-05 16:33:54,0,NOK,right,normal,0
1596556,Ch_000001596556.json,001_control-group,30000000008734,2022-09-05 16:34:52,0,OK,left,normal,0
1596557,Ch_000001596557.json,001_control-group,30000000008734,2022-09-05 16:34:56,0,OK,right,normal,0
1596558,Ch_000001596558.json,001_control-group,30000000008734,2022-09-05 16:35:45,0,OK,left,normal,0
1596559,Ch_000001596559.json,001_control-group,30000000008734,2022-09-05 16:35:49,0,OK,right,normal,0
1596560,Ch_000001596560.json,001_control-group,30000000008734,2022-09-05 16:36:39,0,OK,left,normal,0
1596561,Ch_000001596561.json,001_control-group,30000000008734,2022-09-05 16:36:44,0,OK,right,normal,0
1596562,Ch_000001596562.json,001_control-group,30000000008734,2022-09-05 16:37:32,0,OK,left,normal,0
1596563,Ch_000001596563.json,001_control-group,30000000008734,2022-09-05 16:37:36,0,OK,right,normal,0
1596564,Ch_000001596564.json,001_control-group,30000000008734,2022-09-05 16:38:31,0,OK,left,normal,0
1596565,Ch_000001596565.json,001_control-group,30000000008734,2022-09-05 16:38:36,0,OK,right,normal,0
1596566,Ch_000001596566.json,001_control-group,30000000008734,2022-09-05 16:39:35,0,OK,left,normal,0
1596567,Ch_000001596567.json,001_control-group,30000000008734,2022-09-05 16:39:39,0,OK,right,normal,0
1596568,Ch_000001596568.json,001_control-group,30000000008734,2022-09-05 16:40:30,0,OK,left,normal,0
1596569,Ch_000001596569.json,001_control-group,30000000008734,2022-09-05 16:40:34,0,NOK,right,normal,0
1596570,Ch_000001596570.json,001_control-group,30000000008734,2022-09-05 16:41:28,0,OK,left,normal,0
1596571,Ch_000001596571.json,001_control-group,30000000008734,2022-09-05 16:41:33,0,OK,right,normal,0
1596572,Ch_000001596572.json,001_control-group,30000000008734,2022-09-05 16:42:23,0,OK,left,normal,0
1596573,Ch_000001596573.json,001_control-group,30000000008734,2022-09-05 16:42:27,0,NOK,right,normal,0
1596574,Ch_000001596574.json,001_control-group,30000000008734,2022-09-05 16:43:27,0,OK,left,normal,0
1596575,Ch_000001596575.json,001_control-group,30000000008734,2022-09-05 16:43:32,0,OK,right,normal,0
1596576,Ch_000001596576.json,001_control-group,30000000008734,2022-09-05 16:44:19,0,OK,left,normal,0
1596577,Ch_000001596577.json,001_control-group,30000000008734,2022-09-05 16:44:23,0,OK,right,normal,0
1596578,Ch_000001596578.json,001_control-group,30000000008734,2022-09-05 16:45:13,0,OK,left,normal,0
1596579,Ch_000001596579.json,001_control-group,30000000008734,2022-09-05 16:45:17,0,OK,right,normal,0
